State,Latitude,Longitude,Pollutant,Average,Pollutant Standard
California,34.448057,-119.23129899999999,Ozone,0.045061000000000004,Ozone 8-hour 2015
California,34.276315999999994,-118.68368500000001,Ozone,0.048504000000000005,Ozone 8-hour 2015
California,34.252390000000005,-119.14318200000001,Ozone,0.039329,Ozone 8-hour 2015
California,38.53445,-121.7734,Ozone,0.039944,Ozone 8-hour 2015
California,38.66121,-121.73268999999999,Ozone,0.042635,Ozone 8-hour 2015
Colorado,39.838119,-104.94984,Ozone,0.039807999999999996,Ozone 8-hour 2015
Colorado,39.567887,-104.95719299999999,Ozone,0.04696,Ozone 8-hour 2015
Colorado,39.638521999999995,-104.569335,Ozone,0.048931,Ozone 8-hour 2015
Colorado,37.205861999999996,-107.25411799999999,Ozone,0.045212999999999996,Ozone 8-hour 2015
Colorado,40.070015999999995,-105.220238,Ozone,0.045913,Ozone 8-hour 2015
Colorado,39.794391,-105.76398,Ozone,0.050631999999999996,Ozone 8-hour 2015
Colorado,38.8764,-107.6023,Ozone,0.04402,Ozone 8-hour 2015
Colorado,39.751184,-104.987625,Ozone,0.038922000000000005,Ozone 8-hour 2015
Colorado,39.77949,-105.00518000000001,Ozone,0.041388,Ozone 8-hour 2015
Colorado,39.534488,-105.07035800000001,Ozone,0.047497000000000004,Ozone 8-hour 2015
Colorado,38.958341,-104.817215,Ozone,0.047749,Ozone 8-hour 2015
Colorado,38.853097,-104.90128899999999,Ozone,0.047529,Ozone 8-hour 2015
Colorado,39.54182,-107.784125,Ozone,0.041652999999999996,Ozone 8-hour 2015
Colorado,39.43806,-108.02611,Ozone,0.044066,Ozone 8-hour 2015
Colorado,39.4125,-107.23056000000001,Ozone,0.046774,Ozone 8-hour 2015
Colorado,39.792519,-105.49127,Ozone,0.04855,Ozone 8-hour 2015
Colorado,38.9564,-106.9858,Ozone,0.049849,Ozone 8-hour 2015
Colorado,39.638781,-105.13948,Ozone,0.045597000000000006,Ozone 8-hour 2015
Colorado,39.912799,-105.18858700000001,Ozone,0.048743,Ozone 8-hour 2015
Colorado,39.743724,-105.177989,Ozone,0.048694,Ozone 8-hour 2015
Colorado,39.541515000000004,-105.29841,Ozone,0.047817,Ozone 8-hour 2015
Colorado,37.30389,-107.484167,Ozone,0.045373000000000004,Ozone 8-hour 2015
Colorado,37.13678,-107.62863,Ozone,0.05567999999999999,Ozone 8-hour 2015
Colorado,37.102579999999996,-107.87021899999999,Ozone,0.047753,Ozone 8-hour 2015
Colorado,40.27813,-105.54563999999999,Ozone,0.049547,Ozone 8-hour 2015
Colorado,40.27813,-105.54563999999999,Ozone,0.049379,Ozone 8-hour 2015
Colorado,40.592543,-105.141122,Ozone,0.046671,Ozone 8-hour 2015
Colorado,40.57747,-105.07892,Ozone,0.039671,Ozone 8-hour 2015
Colorado,39.130575,-108.31383500000001,Ozone,0.046104,Ozone 8-hour 2015
Colorado,37.350054,-108.59233400000001,Ozone,0.045860000000000005,Ozone 8-hour 2015
Colorado,37.1984,-108.49046000000001,Ozone,0.049526,Ozone 8-hour 2015
Colorado,40.038889000000005,-107.8475,Ozone,0.046025,Ozone 8-hour 2015
Colorado,40.086944,-108.761389,Ozone,0.045206,Ozone 8-hour 2015
Colorado,40.386368,-104.73744,Ozone,0.040251999999999996,Ozone 8-hour 2015
Connecticut,41.004657,-73.585128,Ozone,0.046524,Ozone 8-hour 2015
Connecticut,41.399167,-73.443056,Ozone,0.045466,Ozone 8-hour 2015
Connecticut,41.1525,-73.10305600000001,Ozone,0.047632,Ozone 8-hour 2015
Connecticut,41.118333,-73.336667,Ozone,0.04622,Ozone 8-hour 2015
Connecticut,41.784721999999995,-72.63166700000001,Ozone,0.043462,Ozone 8-hour 2015
Connecticut,41.821342,-73.297257,Ozone,0.040272,Ozone 8-hour 2015
Connecticut,41.55,-72.626,Ozone,0.044719,Ozone 8-hour 2015
Connecticut,41.3014,-72.90287099999999,Ozone,0.038413,Ozone 8-hour 2015
Connecticut,41.256788,-72.55327,Ozone,0.046873000000000005,Ozone 8-hour 2015
Connecticut,41.35362,-72.07882,Ozone,0.04482,Ozone 8-hour 2015
Connecticut,41.976389000000005,-72.388056,Ozone,0.044005,Ozone 8-hour 2015
Connecticut,41.84046,-72.010368,Ozone,0.042395,Ozone 8-hour 2015
Delaware,38.986672,-75.5568,Ozone,0.045541000000000005,Ozone 8-hour 2015
Delaware,39.5513,-75.732,Ozone,0.043970999999999996,Ozone 8-hour 2015
Delaware,39.817221999999994,-75.563889,Ozone,0.044652,Ozone 8-hour 2015
Delaware,39.773889000000004,-75.49638900000001,Ozone,0.044785000000000005,Ozone 8-hour 2015
Delaware,39.739444,-75.55805600000001,Ozone,0.03848,Ozone 8-hour 2015
Delaware,38.6539,-75.6106,Ozone,0.045162,Ozone 8-hour 2015
Delaware,38.7791,-75.16323,Ozone,0.041939,Ozone 8-hour 2015
District Of Columbia,38.895571999999994,-76.958072,Ozone,0.039082,Ozone 8-hour 2015
District Of Columbia,38.921847,-77.013178,Ozone,0.041739,Ozone 8-hour 2015
District Of Columbia,38.970092,-77.016715,Ozone,0.046775,Ozone 8-hour 2015
Florida,29.566112,-82.26608,Ozone,0.036884,Ozone 8-hour 2015
Florida,30.201110999999997,-82.44111099999999,Ozone,0.036766,Ozone 8-hour 2015
Florida,30.130433,-85.73151700000001,Ozone,0.0386,Ozone 8-hour 2015
Florida,28.053611,-80.62861099999999,Ozone,0.032443,Ozone 8-hour 2015
Florida,28.310840999999996,-80.61533,Ozone,0.038424,Ozone 8-hour 2015
Florida,26.073535999999997,-80.33845,Ozone,0.034102,Ozone 8-hour 2015
Florida,26.053889,-80.25694399999999,Ozone,0.033976,Ozone 8-hour 2015
Florida,26.292025,-80.09647,Ozone,0.034137,Ozone 8-hour 2015
Florida,26.088421,-80.111193,Ozone,0.033673,Ozone 8-hour 2015
Florida,26.270083000000003,-81.710959,Ozone,0.036989,Ozone 8-hour 2015
Florida,30.178055999999998,-82.619167,Ozone,0.03796,Ozone 8-hour 2015
Florida,30.477725,-81.587339,Ozone,0.038277,Ozone 8-hour 2015
Florida,30.260278000000003,-81.453611,Ozone,0.037908,Ozone 8-hour 2015
Florida,30.378217,-81.8409,Ozone,0.037935,Ozone 8-hour 2015
