State,Latitude,Longitude,Pollutant,Average,Pollutant Standard
Iowa,41.530011,-90.587611,PM2.5 - Local Conditions,7.862535,PM25 Annual 2012
Iowa,41.530011,-90.587611,PM2.5 - Local Conditions,7.82459,PM25 Annual 2012
Iowa,41.530011,-90.587611,PM2.5 - Local Conditions,9.568232,PM25 Annual 2012
Iowa,41.530011,-90.587611,PM2.5 - Local Conditions,9.074586,PM25 Annual 2012
Iowa,41.512077000000005,-90.624044,PM2.5 - Local Conditions,8.503857,PM25 Annual 2012
Iowa,40.695078,-92.00631800000001,PM2.5 - Local Conditions,7.175833,PM25 Annual 2012
Iowa,42.499844,-96.394755,PM2.5 - Local Conditions,7.450847,PM25 Annual 2012
Kansas,38.974457,-94.68701300000001,PM2.5 - Local Conditions,7.392941,PM25 Annual 2012
Kansas,38.838575,-94.746424,PM2.5 - Local Conditions,6.262996,PM25 Annual 2012
Kansas,38.838575,-94.746424,PM2.5 - Local Conditions,7.068421000000001,PM25 Annual 2012
Kansas,37.67696,-95.47594000000001,PM2.5 - Local Conditions,8.961582,PM25 Annual 2012
Kansas,37.651114,-97.362212,PM2.5 - Local Conditions,9.666667,PM25 Annual 2012
Kansas,37.702065999999995,-97.314847,PM2.5 - Local Conditions,6.287869000000001,PM25 Annual 2012
Kansas,39.024265,-95.711275,PM2.5 - Local Conditions,9.291317,PM25 Annual 2012
Kansas,37.476890000000004,-97.366399,PM2.5 - Local Conditions,7.613636,PM25 Annual 2012
Kansas,37.476890000000004,-97.366399,PM2.5 - Local Conditions,7.598165,PM25 Annual 2012
Kansas,38.770081,-99.763424,PM2.5 - Local Conditions,5.300612,PM25 Annual 2012
Kansas,39.117219,-94.635605,PM2.5 - Local Conditions,9.586207,PM25 Annual 2012
Kansas,39.117219,-94.635605,PM2.5 - Local Conditions,9.02561,PM25 Annual 2012
Kentucky,36.60843,-83.73694,PM2.5 - Local Conditions,7.313115,PM25 Annual 2012
Kentucky,38.459340000000005,-82.64041,PM2.5 - Local Conditions,6.82,PM25 Annual 2012
Kentucky,38.459340000000005,-82.64041,PM2.5 - Local Conditions,7.755586999999999,PM25 Annual 2012
Kentucky,39.021881,-84.47445,PM2.5 - Local Conditions,7.553846000000001,PM25 Annual 2012
Kentucky,39.021881,-84.47445,PM2.5 - Local Conditions,7.3754100000000005,PM25 Annual 2012
Kentucky,39.021881,-84.47445,PM2.5 - Local Conditions,8.156922999999999,PM25 Annual 2012
Kentucky,38.23887,-82.9881,PM2.5 - Local Conditions,5.683471,PM25 Annual 2012
Kentucky,36.91171,-87.323337,PM2.5 - Local Conditions,8.487736,PM25 Annual 2012
Kentucky,37.780776,-87.075307,PM2.5 - Local Conditions,7.627119,PM25 Annual 2012
Kentucky,37.780776,-87.075307,PM2.5 - Local Conditions,8.642363000000001,PM25 Annual 2012
Kentucky,38.06503,-84.49761,PM2.5 - Local Conditions,7.533913,PM25 Annual 2012
Kentucky,38.06503,-84.49761,PM2.5 - Local Conditions,8.208986,PM25 Annual 2012
Kentucky,37.705612,-85.85262900000001,PM2.5 - Local Conditions,7.314166999999999,PM25 Annual 2012
Kentucky,37.705612,-85.85262900000001,PM2.5 - Local Conditions,7.213559,PM25 Annual 2012
Kentucky,37.705612,-85.85262900000001,PM2.5 - Local Conditions,7.708824000000001,PM25 Annual 2012
Kentucky,37.8712,-87.46375,PM2.5 - Local Conditions,7.615789,PM25 Annual 2012
Kentucky,37.8712,-87.46375,PM2.5 - Local Conditions,10.105085,PM25 Annual 2012
Kentucky,38.06091,-85.89804000000001,PM2.5 - Local Conditions,9.987879,PM25 Annual 2012
Kentucky,38.22876,-85.65451999999999,PM2.5 - Local Conditions,8.1375,PM25 Annual 2012
Kentucky,38.22876,-85.65451999999999,PM2.5 - Local Conditions,9.535475,PM25 Annual 2012
Kentucky,38.1936,-85.7119,PM2.5 - Local Conditions,9.365289,PM25 Annual 2012
Kentucky,38.1936,-85.7119,PM2.5 - Local Conditions,10.496037,PM25 Annual 2012
Kentucky,38.1825,-85.5744,PM2.5 - Local Conditions,9.19,PM25 Annual 2012
Kentucky,38.23158,-85.82678,PM2.5 - Local Conditions,8.016667,PM25 Annual 2012
Kentucky,38.23158,-85.82678,PM2.5 - Local Conditions,10.060061,PM25 Annual 2012
Kentucky,37.05822,-88.57251,PM2.5 - Local Conditions,7.830357000000001,PM25 Annual 2012
Kentucky,37.05822,-88.57251,PM2.5 - Local Conditions,9.521008,PM25 Annual 2012
Kentucky,37.28329,-83.20931999999999,PM2.5 - Local Conditions,6.588525,PM25 Annual 2012
Kentucky,37.28329,-83.20931999999999,PM2.5 - Local Conditions,7.891176,PM25 Annual 2012
Kentucky,37.4826,-82.53532,PM2.5 - Local Conditions,6.145455,PM25 Annual 2012
Kentucky,37.4826,-82.53532,PM2.5 - Local Conditions,7.035211,PM25 Annual 2012
Kentucky,37.09798,-84.61152,PM2.5 - Local Conditions,7.0206610000000005,PM25 Annual 2012
Kentucky,37.04926,-86.21486999999999,PM2.5 - Local Conditions,7.570641999999999,PM25 Annual 2012
Kentucky,37.04926,-86.21486999999999,PM2.5 - Local Conditions,7.62931,PM25 Annual 2012
Kentucky,37.04926,-86.21486999999999,PM2.5 - Local Conditions,8.084083,PM25 Annual 2012
Kentucky,37.04926,-86.21486999999999,PM2.5 - Local Conditions,9.222581,PM25 Annual 2012
Louisiana,32.471819,-93.795179,PM2.5 - Local Conditions,10.695798,PM25 Annual 2012
Louisiana,32.471819,-93.795179,PM2.5 - Local Conditions,10.817143,PM25 Annual 2012
Louisiana,30.227797999999996,-93.579965,PM2.5 - Local Conditions,6.790435,PM25 Annual 2012
Louisiana,30.461981,-91.17921899999999,PM2.5 - Local Conditions,9.266856,PM25 Annual 2012
Louisiana,30.461981,-91.17921899999999,PM2.5 - Local Conditions,9.035135,PM25 Annual 2012
Louisiana,30.461981,-91.17921899999999,PM2.5 - Local Conditions,8.215537,PM25 Annual 2012
Louisiana,30.219101000000002,-91.062552,PM2.5 - Local Conditions,8.478689,PM25 Annual 2012
Louisiana,30.041238,-90.272826,PM2.5 - Local Conditions,7.1606559999999995,PM25 Annual 2012
Louisiana,29.900314,-90.109836,PM2.5 - Local Conditions,7.7033059999999995,PM25 Annual 2012
Louisiana,30.22611,-92.042908,PM2.5 - Local Conditions,7.953719,PM25 Annual 2012
Louisiana,29.996013,-90.11819,PM2.5 - Local Conditions,7.8479339999999995,PM25 Annual 2012
Louisiana,32.509959,-92.046196,PM2.5 - Local Conditions,7.25,PM25 Annual 2012
Louisiana,31.177823999999998,-92.410746,PM2.5 - Local Conditions,7.524369999999999,PM25 Annual 2012
Louisiana,29.943164000000003,-89.97625,PM2.5 - Local Conditions,7.783607000000001,PM25 Annual 2012
Louisiana,30.503287,-90.377212,PM2.5 - Local Conditions,7.590178999999999,PM25 Annual 2012
Louisiana,30.503287,-90.377212,PM2.5 - Local Conditions,7.126666999999999,PM25 Annual 2012
Louisiana,29.679301000000002,-90.77973100000001,PM2.5 - Local Conditions,7.475833000000001,PM25 Annual 2012
Louisiana,30.500642,-91.21355600000001,PM2.5 - Local Conditions,8.957429,PM25 Annual 2012
Maine,44.089406,-70.214219,PM2.5 - Local Conditions,5.06,PM25 Annual 2012
Maine,44.089406,-70.214219,PM2.5 - Local Conditions,5.180845,PM25 Annual 2012
Maine,47.355332000000004,-68.321106,PM2.5 - Local Conditions,5.471667,PM25 Annual 2012
Maine,47.355332000000004,-68.321106,PM2.5 - Local Conditions,5.837255,PM25 Annual 2012
Maine,47.355332000000004,-68.321106,PM2.5 - Local Conditions,5.565826,PM25 Annual 2012
Maine,47.355332000000004,-68.321106,PM2.5 - Local Conditions,5.837255,PM25 Annual 2012
Maine,46.698421999999994,-68.038403,PM2.5 - Local Conditions,3.4810339999999997,PM25 Annual 2012
Maine,46.682299,-68.016195,PM2.5 - Local Conditions,4.922414,PM25 Annual 2012
Maine,46.682299,-68.016195,PM2.5 - Local Conditions,4.0858360000000005,PM25 Annual 2012
Maine,43.677994,-70.256178,PM2.5 - Local Conditions,6.581034,PM25 Annual 2012
Maine,43.660246,-70.26896500000001,PM2.5 - Local Conditions,5.508929,PM25 Annual 2012
Maine,43.660246,-70.26896500000001,PM2.5 - Local Conditions,4.907692,PM25 Annual 2012
Maine,43.660246,-70.26896500000001,PM2.5 - Local Conditions,9.257263,PM25 Annual 2012
Maine,44.37705,-68.2609,PM2.5 - Local Conditions,3.327928,PM25 Annual 2012
Maine,44.37705,-68.2609,PM2.5 - Local Conditions,3.296154,PM25 Annual 2012
Maine,44.312319,-69.78671700000001,PM2.5 - Local Conditions,5.120513,PM25 Annual 2012
Maine,44.312319,-69.78671700000001,PM2.5 - Local Conditions,5.03,PM25 Annual 2012
Maine,44.551419,-70.546319,PM2.5 - Local Conditions,4.861111,PM25 Annual 2012
Maine,44.551419,-70.546319,PM2.5 - Local Conditions,4.326219999999999,PM25 Annual 2012
Maine,44.79886,-68.769675,PM2.5 - Local Conditions,4.215,PM25 Annual 2012
Maine,44.79886,-68.769675,PM2.5 - Local Conditions,4.3060339999999995,PM25 Annual 2012
Maine,44.817398,-68.772762,PM2.5 - Local Conditions,4.435593,PM25 Annual 2012
Maine,44.817398,-68.772762,PM2.5 - Local Conditions,4.220113,PM25 Annual 2012
Maryland,39.460478,-76.633543,PM2.5 - Local Conditions,8.234483,PM25 Annual 2012
Maryland,39.460478,-76.633543,PM2.5 - Local Conditions,7.450427,PM25 Annual 2012
Maryland,39.310833,-76.47444399999999,PM2.5 - Local Conditions,8.271186,PM25 Annual 2012
Maryland,39.701444,-75.860051,PM2.5 - Local Conditions,6.398873,PM25 Annual 2012
Maryland,38.587525,-76.141006,PM2.5 - Local Conditions,5.934181,PM25 Annual 2012
Maryland,39.70595,-79.012,PM2.5 - Local Conditions,5.573034,PM25 Annual 2012
Maryland,39.410191,-76.29694599999999,PM2.5 - Local Conditions,7.028045,PM25 Annual 2012
Maryland,39.14313,-76.84611,PM2.5 - Local Conditions,7.442135,PM25 Annual 2012
Maryland,39.305021,-75.797317,PM2.5 - Local Conditions,5.950712,PM25 Annual 2012
Maryland,39.114313,-77.106876,PM2.5 - Local Conditions,6.081461,PM25 Annual 2012
Maryland,39.055277000000004,-76.878333,PM2.5 - Local Conditions,6.769421,PM25 Annual 2012
Maryland,39.055277000000004,-76.878333,PM2.5 - Local Conditions,6.867742,PM25 Annual 2012
Maryland,39.055277000000004,-76.878333,PM2.5 - Local Conditions,7.165266,PM25 Annual 2012
Maryland,39.564178000000005,-77.720244,PM2.5 - Local Conditions,6.950141,PM25 Annual 2012
Maryland,39.297733,-76.604603,PM2.5 - Local Conditions,8.32,PM25 Annual 2012
Maryland,39.297733,-76.604603,PM2.5 - Local Conditions,8.455556,PM25 Annual 2012
Massachusetts,42.452299,-73.239648,PM2.5 - Local Conditions,5.335088,PM25 Annual 2012
Massachusetts,42.452299,-73.239648,PM2.5 - Local Conditions,7.106838000000001,PM25 Annual 2012
Massachusetts,42.448009000000006,-73.254108,PM2.5 - Local Conditions,4.535714,PM25 Annual 2012
Massachusetts,42.702223,-73.110414,PM2.5 - Local Conditions,6.202299,PM25 Annual 2012
Massachusetts,41.685707,-71.169235,PM2.5 - Local Conditions,6.70495,PM25 Annual 2012
Massachusetts,42.474641999999996,-70.970816,PM2.5 - Local Conditions,6.547354,PM25 Annual 2012
Massachusetts,42.770837,-71.10229,PM2.5 - Local Conditions,4.536207,PM25 Annual 2012
Massachusetts,42.770837,-71.10229,PM2.5 - Local Conditions,5.664723,PM25 Annual 2012
Massachusetts,42.605816,-72.596689,PM2.5 - Local Conditions,5.464407,PM25 Annual 2012
Massachusetts,42.605816,-72.596689,PM2.5 - Local Conditions,6.579037,PM25 Annual 2012
Massachusetts,42.194379999999995,-72.555112,PM2.5 - Local Conditions,4.967226999999999,PM25 Annual 2012
Massachusetts,42.194379999999995,-72.555112,PM2.5 - Local Conditions,5.159664,PM25 Annual 2012
Massachusetts,42.194379999999995,-72.555112,PM2.5 - Local Conditions,4.626124,PM25 Annual 2012
Massachusetts,42.120228999999995,-72.584503,PM2.5 - Local Conditions,5.266102,PM25 Annual 2012
Massachusetts,42.120228999999995,-72.584503,PM2.5 - Local Conditions,7.713559,PM25 Annual 2012
Massachusetts,42.298493,-72.334079,PM2.5 - Local Conditions,5.512931,PM25 Annual 2012
Massachusetts,42.612085,-71.306986,PM2.5 - Local Conditions,6.944729,PM25 Annual 2012
Massachusetts,42.065106,-71.012129,PM2.5 - Local Conditions,4.829231,PM25 Annual 2012
Massachusetts,42.065106,-71.012129,PM2.5 - Local Conditions,6.757602,PM25 Annual 2012
Massachusetts,42.348873,-71.097163,PM2.5 - Local Conditions,5.702632,PM25 Annual 2012
Massachusetts,42.3295,-71.0826,PM2.5 - Local Conditions,5.1522120000000005,PM25 Annual 2012
Massachusetts,42.3295,-71.0826,PM2.5 - Local Conditions,8.083898,PM25 Annual 2012
Massachusetts,42.325185999999995,-71.056061,PM2.5 - Local Conditions,5.590625,PM25 Annual 2012
Massachusetts,42.325185999999995,-71.056061,PM2.5 - Local Conditions,7.584550999999999,PM25 Annual 2012
Massachusetts,42.325185999999995,-71.056061,PM2.5 - Local Conditions,5.606757,PM25 Annual 2012
Massachusetts,42.263954999999996,-71.794322,PM2.5 - Local Conditions,5.084127,PM25 Annual 2012
Massachusetts,42.263954999999996,-71.794322,PM2.5 - Local Conditions,8.243219999999999,PM25 Annual 2012
Michigan,42.767786,-86.148577,PM2.5 - Local Conditions,7.042056,PM25 Annual 2012
Michigan,43.571391,-83.890721,PM2.5 - Local Conditions,6.785,PM25 Annual 2012
Michigan,46.493633,-84.364207,PM2.5 - Local Conditions,8.137931,PM25 Annual 2012
Michigan,43.047224,-83.670159,PM2.5 - Local Conditions,6.828448,PM25 Annual 2012
Michigan,43.047224,-83.670159,PM2.5 - Local Conditions,7.280757,PM25 Annual 2012
Michigan,42.761387,-84.562779,PM2.5 - Local Conditions,7.122857000000001,PM25 Annual 2012
Michigan,42.278067,-85.54189000000001,PM2.5 - Local Conditions,7.415094,PM25 Annual 2012
Michigan,42.278067,-85.54189000000001,PM2.5 - Local Conditions,6.826563,PM25 Annual 2012
Michigan,42.984173,-85.671339,PM2.5 - Local Conditions,8.133621,PM25 Annual 2012
Michigan,42.984173,-85.671339,PM2.5 - Local Conditions,7.198214,PM25 Annual 2012
Michigan,41.995568,-83.946559,PM2.5 - Local Conditions,8.439944,PM25 Annual 2012
Michigan,42.731394,-82.793463,PM2.5 - Local Conditions,7.3,PM25 Annual 2012
Michigan,44.306999999999995,-86.242649,PM2.5 - Local Conditions,4.981633,PM25 Annual 2012
Michigan,44.310555,-84.891865,PM2.5 - Local Conditions,5.7871559999999995,PM25 Annual 2012
Michigan,42.463063,-83.183199,PM2.5 - Local Conditions,7.757759,PM25 Annual 2012
Michigan,42.894451000000004,-85.852734,PM2.5 - Local Conditions,8.263793,PM25 Annual 2012
Michigan,42.953336,-82.45622900000001,PM2.5 - Local Conditions,7.623077,PM25 Annual 2012
Michigan,46.288877,-85.950227,PM2.5 - Local Conditions,4.200578,PM25 Annual 2012
Michigan,42.240565000000004,-83.599602,PM2.5 - Local Conditions,8.268908,PM25 Annual 2012
Michigan,42.240565000000004,-83.599602,PM2.5 - Local Conditions,7.481033999999999,PM25 Annual 2012
Michigan,42.240565000000004,-83.599602,PM2.5 - Local Conditions,8.599457000000001,PM25 Annual 2012
Michigan,42.22862,-83.2082,PM2.5 - Local Conditions,8.455983,PM25 Annual 2012
Michigan,42.302786,-83.10653,PM2.5 - Local Conditions,10.778095,PM25 Annual 2012
Michigan,42.302786,-83.10653,PM2.5 - Local Conditions,12.562536,PM25 Annual 2012
Michigan,42.43084,-83.000138,PM2.5 - Local Conditions,7.60087,PM25 Annual 2012
Michigan,42.306674,-83.148754,PM2.5 - Local Conditions,9.908403,PM25 Annual 2012
Michigan,42.306674,-83.148754,PM2.5 - Local Conditions,9.091071000000001,PM25 Annual 2012
Michigan,42.421502000000004,-83.425042,PM2.5 - Local Conditions,8.388136,PM25 Annual 2012
Michigan,42.312158000000004,-83.091943,PM2.5 - Local Conditions,10.213499,PM25 Annual 2012
Michigan,42.295823999999996,-83.12943100000001,PM2.5 - Local Conditions,11.32865,PM25 Annual 2012
Michigan,42.312078,-83.10346899999999,PM2.5 - Local Conditions,11.009889999999999,PM25 Annual 2012
Minnesota,45.137679999999996,-93.207615,PM2.5 - Local Conditions,6.708621000000001,PM25 Annual 2012
Minnesota,45.137679999999996,-93.207615,PM2.5 - Local Conditions,6.703714,PM25 Annual 2012
Minnesota,46.851811,-95.846272,PM2.5 - Local Conditions,5.157183,PM25 Annual 2012
Minnesota,47.878159000000004,-95.029172,PM2.5 - Local Conditions,5.981818,PM25 Annual 2012
Minnesota,46.713694,-92.51172199999999,PM2.5 - Local Conditions,3.145349,PM25 Annual 2012
Minnesota,47.38443,-94.60166,PM2.5 - Local Conditions,4.153143,PM25 Annual 2012
Minnesota,47.972085,-89.69098000000001,PM2.5 - Local Conditions,4.393713,PM25 Annual 2012
Minnesota,46.39674,-94.1303,PM2.5 - Local Conditions,4.316992,PM25 Annual 2012
Minnesota,44.738459999999996,-93.23725,PM2.5 - Local Conditions,7.463636,PM25 Annual 2012
Minnesota,44.738459999999996,-93.23725,PM2.5 - Local Conditions,6.814525,PM25 Annual 2012
Minnesota,44.706123,-93.285803,PM2.5 - Local Conditions,6.998044999999999,PM25 Annual 2012
Minnesota,44.965241999999996,-93.25475899999999,PM2.5 - Local Conditions,7.8965320000000006,PM25 Annual 2012
Minnesota,44.95366,-93.25820999999999,PM2.5 - Local Conditions,7.057142999999999,PM25 Annual 2012
Minnesota,44.95366,-93.25820999999999,PM2.5 - Local Conditions,8.322559,PM25 Annual 2012
Minnesota,44.94805,-93.34315,PM2.5 - Local Conditions,7.030172,PM25 Annual 2012
Minnesota,44.94805,-93.34315,PM2.5 - Local Conditions,7.069230999999999,PM25 Annual 2012
Minnesota,47.948622,-91.495574,PM2.5 - Local Conditions,4.2343839999999995,PM25 Annual 2012
Minnesota,44.4438,-95.81789,PM2.5 - Local Conditions,5.908547,PM25 Annual 2012
Minnesota,43.996908000000005,-92.450366,PM2.5 - Local Conditions,6.970689999999999,PM25 Annual 2012
Minnesota,43.996908000000005,-92.450366,PM2.5 - Local Conditions,7.618942,PM25 Annual 2012
Minnesota,44.950720000000004,-93.09827,PM2.5 - Local Conditions,7.8177970000000006,PM25 Annual 2012
Minnesota,44.95939,-93.03586999999999,PM2.5 - Local Conditions,7.106897,PM25 Annual 2012
Minnesota,44.95939,-93.03586999999999,PM2.5 - Local Conditions,6.876666999999999,PM25 Annual 2012
Minnesota,44.95939,-93.03586999999999,PM2.5 - Local Conditions,7.620391000000001,PM25 Annual 2012
Minnesota,44.95939,-93.03586999999999,PM2.5 - Local Conditions,7.734261999999999,PM25 Annual 2012
Minnesota,47.523355,-92.536305,PM2.5 - Local Conditions,4.655742,PM25 Annual 2012
Minnesota,46.818259999999995,-92.08936,PM2.5 - Local Conditions,4.1,PM25 Annual 2012
Minnesota,46.818259999999995,-92.08936,PM2.5 - Local Conditions,4.022222,PM25 Annual 2012
Minnesota,46.818259999999995,-92.08936,PM2.5 - Local Conditions,6.902128,PM25 Annual 2012
Minnesota,46.743657,-92.165998,PM2.5 - Local Conditions,4.668966,PM25 Annual 2012
Minnesota,46.743657,-92.165998,PM2.5 - Local Conditions,5.477714,PM25 Annual 2012
Minnesota,44.791437,-93.512534,PM2.5 - Local Conditions,6.822253999999999,PM25 Annual 2012
Minnesota,45.549839,-94.13345,PM2.5 - Local Conditions,5.51,PM25 Annual 2012
Minnesota,45.028620000000004,-92.78336,PM2.5 - Local Conditions,7.091111,PM25 Annual 2012
Minnesota,45.02124,-92.77525,PM2.5 - Local Conditions,8.983333,PM25 Annual 2012
Minnesota,45.02124,-92.77525,PM2.5 - Local Conditions,12.97,PM25 Annual 2012
Minnesota,45.20916,-93.66920999999999,PM2.5 - Local Conditions,5.50904,PM25 Annual 2012
Mississippi,33.750838,-90.734175,PM2.5 - Local Conditions,9.057851,PM25 Annual 2012
Mississippi,34.821659999999994,-89.98783,PM2.5 - Local Conditions,8.234066,PM25 Annual 2012
Mississippi,31.323639,-89.28716700000001,PM2.5 - Local Conditions,8.822414,PM25 Annual 2012
Mississippi,31.323639,-89.28716700000001,PM2.5 - Local Conditions,8.846369000000001,PM25 Annual 2012
Mississippi,30.300833,-89.395916,PM2.5 - Local Conditions,7.5550679999999995,PM25 Annual 2012
Mississippi,30.390369,-89.049778,PM2.5 - Local Conditions,9.220386,PM25 Annual 2012
Mississippi,32.329111,-90.182722,PM2.5 - Local Conditions,8.16087,PM25 Annual 2012
Mississippi,32.329111,-90.182722,PM2.5 - Local Conditions,9.840496,PM25 Annual 2012
Mississippi,32.346722,-90.225667,PM2.5 - Local Conditions,9.405479,PM25 Annual 2012
Mississippi,30.378287,-88.53393,PM2.5 - Local Conditions,8.629833999999999,PM25 Annual 2012
Missouri,39.741694,-94.858584,PM2.5 - Local Conditions,8.715361,PM25 Annual 2012
Missouri,39.741694,-94.858584,PM2.5 - Local Conditions,8.060912,PM25 Annual 2012
Missouri,38.759609999999995,-94.57983,PM2.5 - Local Conditions,6.265753,PM25 Annual 2012
Missouri,37.70097,-94.03474,PM2.5 - Local Conditions,7.53432,PM25 Annual 2012
Missouri,39.303174,-94.377014,PM2.5 - Local Conditions,6.16584,PM25 Annual 2012
Missouri,37.256137,-93.299894,PM2.5 - Local Conditions,7.193092999999999,PM25 Annual 2012
Missouri,39.104686,-94.57079,PM2.5 - Local Conditions,6.437941,PM25 Annual 2012
Missouri,39.104686,-94.57079,PM2.5 - Local Conditions,9.960252,PM25 Annual 2012
Missouri,39.047911,-94.450513,PM2.5 - Local Conditions,7.559330999999999,PM25 Annual 2012
Missouri,38.448671999999995,-90.395904,PM2.5 - Local Conditions,6.582043,PM25 Annual 2012
Missouri,38.650329,-90.350313,PM2.5 - Local Conditions,9.118362,PM25 Annual 2012
Missouri,38.650329,-90.350313,PM2.5 - Local Conditions,8.555172,PM25 Annual 2012
Missouri,38.542551,-90.263711,PM2.5 - Local Conditions,8.600826,PM25 Annual 2012
Missouri,38.656428999999996,-90.198348,PM2.5 - Local Conditions,9.346217999999999,PM25 Annual 2012
Missouri,38.656428999999996,-90.198348,PM2.5 - Local Conditions,8.839144000000001,PM25 Annual 2012
Missouri,38.656428999999996,-90.198348,PM2.5 - Local Conditions,10.14375,PM25 Annual 2012
Missouri,38.656428999999996,-90.198348,PM2.5 - Local Conditions,10.380655,PM25 Annual 2012
Missouri,38.656479,-90.189868,PM2.5 - Local Conditions,9.015517,PM25 Annual 2012
Missouri,38.656479,-90.189868,PM2.5 - Local Conditions,9.015517,PM25 Annual 2012
Missouri,38.63114,-90.28115,PM2.5 - Local Conditions,9.047774,PM25 Annual 2012
Montana,47.048536999999996,-109.45531499999998,PM2.5 - Local Conditions,3.802247,PM25 Annual 2012
Montana,47.048536999999996,-109.45531499999998,PM2.5 - Local Conditions,3.592,PM25 Annual 2012
Montana,47.048536999999996,-109.45531499999998,PM2.5 - Local Conditions,3.802247,PM25 Annual 2012
Montana,48.363694,-114.189272,PM2.5 - Local Conditions,6.444193,PM25 Annual 2012
Montana,48.363694,-114.189272,PM2.5 - Local Conditions,6.662116999999999,PM25 Annual 2012
Montana,48.363694,-114.189272,PM2.5 - Local Conditions,6.662116999999999,PM25 Annual 2012
Montana,44.657014000000004,-111.08961799999999,PM2.5 - Local Conditions,0.915,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,3.288235,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,2.9560000000000004,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,3.288235,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,3.167273,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,2.305199,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,2.305199,PM25 Annual 2012
Montana,46.8505,-111.98716399999999,PM2.5 - Local Conditions,2.24816,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,6.687272999999999,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,6.687272999999999,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,6.572222,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,8.624518,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,8.383473,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,8.624518,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,6.087464,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,6.282913,PM25 Annual 2012
Montana,46.658762,-112.013089,PM2.5 - Local Conditions,6.282913,PM25 Annual 2012
Montana,48.391545,-115.55330900000001,PM2.5 - Local Conditions,11.423547,PM25 Annual 2012
Montana,48.391545,-115.55330900000001,PM2.5 - Local Conditions,11.614164,PM25 Annual 2012
Montana,48.391545,-115.55330900000001,PM2.5 - Local Conditions,11.614164,PM25 Annual 2012
Montana,46.842181,-114.021499,PM2.5 - Local Conditions,7.192479,PM25 Annual 2012
Montana,46.842181,-114.021499,PM2.5 - Local Conditions,7.192479,PM25 Annual 2012
Montana,46.842181,-114.021499,PM2.5 - Local Conditions,6.990908999999999,PM25 Annual 2012
Montana,47.012907,-114.224273,PM2.5 - Local Conditions,8.47135,PM25 Annual 2012
Montana,47.012907,-114.224273,PM2.5 - Local Conditions,8.331268,PM25 Annual 2012
Montana,47.012907,-114.224273,PM2.5 - Local Conditions,8.47135,PM25 Annual 2012
Montana,48.317507,-107.862471,PM2.5 - Local Conditions,3.9241,PM25 Annual 2012
Montana,48.317507,-107.862471,PM2.5 - Local Conditions,4.047397,PM25 Annual 2012
Montana,48.317507,-107.862471,PM2.5 - Local Conditions,4.047397,PM25 Annual 2012
Montana,45.440295,-105.370283,PM2.5 - Local Conditions,5.331549,PM25 Annual 2012
Montana,45.440295,-105.370283,PM2.5 - Local Conditions,5.331549,PM25 Annual 2012
Montana,45.440295,-105.370283,PM2.5 - Local Conditions,5.133141,PM25 Annual 2012
Montana,46.243621000000005,-114.15888899999999,PM2.5 - Local Conditions,4.612672,PM25 Annual 2012
Montana,47.8679,-104.67694399999999,PM2.5 - Local Conditions,4.493593,PM25 Annual 2012
Montana,47.8679,-104.67694399999999,PM2.5 - Local Conditions,4.493593,PM25 Annual 2012
Montana,47.8679,-104.67694399999999,PM2.5 - Local Conditions,4.4378150000000005,PM25 Annual 2012
Montana,45.366151,-106.48982,PM2.5 - Local Conditions,4.297695,PM25 Annual 2012
Montana,45.366151,-106.48982,PM2.5 - Local Conditions,4.074412000000001,PM25 Annual 2012
Montana,45.366151,-106.48982,PM2.5 - Local Conditions,4.297695,PM25 Annual 2012
Montana,46.002602,-112.50124699999999,PM2.5 - Local Conditions,8.080702,PM25 Annual 2012
Montana,46.002602,-112.50124699999999,PM2.5 - Local Conditions,5.278711,PM25 Annual 2012
Montana,46.002602,-112.50124699999999,PM2.5 - Local Conditions,5.176124,PM25 Annual 2012
Montana,46.002602,-112.50124699999999,PM2.5 - Local Conditions,5.278711,PM25 Annual 2012
Montana,45.806311,-108.425978,PM2.5 - Local Conditions,5.703448000000001,PM25 Annual 2012
Montana,45.806311,-108.425978,PM2.5 - Local Conditions,6.004795,PM25 Annual 2012
Montana,45.806311,-108.425978,PM2.5 - Local Conditions,6.004795,PM25 Annual 2012
