state,city,latitude,longitude,pollutant,average
Wyoming,,42.529999,-108.720003,PM2.5 - Local Conditions,2.4844009999999996
Wyoming,,43.081667,-107.549444,PM2.5 - Local Conditions,2.811905
Wyoming,Lander,42.842168,-108.736281,PM2.5 - Local Conditions,7.655556
Wyoming,Cheyenne,41.136846000000006,-104.818239,PM2.5 - Local Conditions,3.572414
Wyoming,,41.182227000000005,-104.778334,PM2.5 - Local Conditions,3.02
Wyoming,Casper,42.851064,-106.325088,PM2.5 - Local Conditions,4.121053
Wyoming,Cody,44.524568,-109.06926000000001,PM2.5 - Local Conditions,2.898387
Wyoming,Sheridan,44.815142,-106.955933,PM2.5 - Local Conditions,5.679592
Wyoming,Sheridan,44.78275,-106.96432,PM2.5 - Local Conditions,4.242623
Wyoming,,42.869824,-109.87076,PM2.5 - Local Conditions,2.767066
Wyoming,Rock Springs,41.592536,-109.22085200000001,PM2.5 - Local Conditions,4.661667
Wyoming,Jackson,43.45776,-110.79798999999998,PM2.5 - Local Conditions,3.923077
Wyoming,,44.373056,-110.83083300000001,PM2.5 - Local Conditions,1.830063
Puerto Rico,Adjuntas,18.175378,-66.725988,PM2.5 - Local Conditions,5.5529910000000005
Puerto Rico,Bayamon,18.420089,-66.150615,PM2.5 - Local Conditions,6.820513
Puerto Rico,Caguas,18.198712,-66.05223699999999,PM2.5 - Local Conditions,7.219658
Puerto Rico,,18.383982999999997,-65.618888,PM2.5 - Local Conditions,6.868067
Puerto Rico,Guayama,17.955378,-66.162122,PM2.5 - Local Conditions,5.303571
Puerto Rico,Guaynabo,18.440095,-66.11446,PM2.5 - Local Conditions,7.4871789999999985
Puerto Rico,Ponce,18.009558,-66.62724899999999,PM2.5 - Local Conditions,6.2858410000000005
Virgin Islands,Charlotte Amalie,18.343811,-64.931389,PM2.5 - Local Conditions,8.218283999999999
