state_code,county_code,site_num,latitude,longitude,parameter_name_x,sample_duration_x,metric_used_x,units_x,mean_x,stv_x,poc_x,state_name_x,county_name_x,city_name_x,parameter_name_y,sample_duration_y,metric_used_y,units_y,mean_y,stv_y,poc_y,state_name_y,county_name_y,city_name_y
25,15,4002,42.298493,-72.334079,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045929,0.01023,1,Massachusetts,Hampshire,Ware (census name for Ware Center),,,,,,,,,,
25,17,9,42.62668,-71.362068,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045075,0.00946,1,Massachusetts,Middlesex,Chelmsford (Chelmsford Center),,,,,,,,,,
25,17,10,42.612085,-71.306986,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040356,0.008367,1,Massachusetts,Middlesex,Chelmsford (Chelmsford Center),,,,,,,,,,
25,21,3003,42.211774,-71.11397,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045087,0.009257,1,Massachusetts,Norfolk,Milton,,,,,,,,,,
25,23,5,42.065106,-71.012129,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046107,0.00934,1,Massachusetts,Plymouth,Brockton,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.829231,2.691696,1,Massachusetts,Plymouth,Brockton
25,25,42,42.3295,-71.0826,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.03831,0.010479,1,Massachusetts,Suffolk,Boston,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.152212,2.675454,1,Massachusetts,Suffolk,Boston
25,27,15,42.274319,-71.875511,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042834,0.00881,1,Massachusetts,Worcester,Worcester,,,,,,,,,,
25,27,24,42.099699,-71.619399,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045712,0.009916,1,Massachusetts,Worcester,Uxbridge,,,,,,,,,,
25,3,5001,42.448009,-73.254108,,,,,,,,Massachusetts,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.535714,2.58417,1,Massachusetts,Berkshire,Pittsfield
25,13,18,42.120229,-72.584503,,,,,,,,Massachusetts,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.266102,3.252565,1,Massachusetts,Hampden,Springfield
25,25,2,42.348873,-71.097163,,,,,,,,Massachusetts,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.702632,2.764486,1,Massachusetts,Suffolk,Boston
25,25,44,42.325186,-71.056061,,,,,,,,Massachusetts,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.590625,2.635154,1,Massachusetts,Suffolk,Boston
25,27,23,42.263955,-71.794322,,,,,,,,Massachusetts,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),5.084127,2.762549,1,Massachusetts,Worcester,Worcester
26,5,3,42.767786,-86.148577,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046086,0.012383,1,Michigan,Allegan,Holland,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.042056,4.83156,1,Michigan,Allegan,Holland
26,19,3,44.616943,-86.109408,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041084,0.010623,1,Michigan,Benzie,Benzonia,,,,,,,,,,
26,21,14,42.19779,-86.309694,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046257,0.011693,1,Michigan,Berrien,Coloma,,,,,,,,,,
26,27,3,41.89557,-86.001629,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046694,0.010734,2,Michigan,Cass,Cassopolis,,,,,,,,,,
26,37,2,42.798339,-84.393795,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041781,0.009182,1,Michigan,Clinton,Lansing,,,,,,,,,,
26,49,21,43.047224,-83.670159,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.0426,0.009928,1,Michigan,Genesee,Flint,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.828448,4.329491,1,Michigan,Genesee,Flint
26,49,2001,43.168336,-83.461541,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04376,0.009996,1,Michigan,Genesee,Otisville,,,,,,,,,,
26,63,7,43.836388,-82.6429,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041571,0.010085,1,Michigan,Huron,Harbor Beach,,,,,,,,,,
26,65,18,42.761387,-84.562779,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040914,0.008688,1,Michigan,Ingham,Lansing,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.122857,4.637727,1,Michigan,Ingham,Lansing
26,77,8,42.278067,-85.54189,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044946,0.01047,1,Michigan,Kalamazoo,Kalamazoo,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.415094,4.144159,1,Michigan,Kalamazoo,Kalamazoo
26,81,20,42.984173,-85.671339,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039116,0.011693,1,Michigan,Kent,Grand Rapids,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.133621,5.142474,1,Michigan,Kent,Grand Rapids
26,81,22,43.176672,-85.416608,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043057,0.010243,1,Michigan,Kent,,,,,,,,,,,
26,91,7,41.995568,-83.946559,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045137,0.009276,1,Michigan,Lenawee,Tecumseh,,,,,,,,,,
26,99,9,42.731394,-82.793463,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045488,0.011832,1,Michigan,Macomb,New Haven,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.3,4.615798,1,Michigan,Macomb,New Haven
26,99,1003,42.51334,-83.005971,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043378,0.010709,1,Michigan,Macomb,Warren,,,,,,,,,,
26,101,922,44.307,-86.242649,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041857,0.010779,1,Michigan,Manistee,Manistee,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.981633,3.60599,1,Michigan,Manistee,Manistee
26,105,7,43.953334,-86.294415,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040241,0.010593,1,Michigan,Mason,Scottville,,,,,,,,,,
26,113,1,44.310555,-84.891865,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041408,0.009817,1,Michigan,Missaukee,,,,,,,,,,,
26,121,39,43.278061,-86.311083,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044611,0.012665,1,Michigan,Muskegon,Muskegon,,,,,,,,,,
26,125,1,42.463063,-83.183199,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046078,0.011378,2,Michigan,Oakland,Oak Park,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.757759,4.926224,1,Michigan,Oakland,Oak Park
26,139,5,42.894451,-85.852734,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045502,0.011549,1,Michigan,Ottawa,Jenison,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.263793,5.837367,1,Michigan,Ottawa,Jenison
26,147,5,42.953336,-82.456229,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04597,0.01224,1,Michigan,St. Clair,Port Huron,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.623077,5.114118,1,Michigan,St. Clair,Port Huron
26,153,1,46.288877,-85.950227,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040653,0.01059,1,Michigan,Schoolcraft,,,,,,,,,,,
26,157,9991,43.6138,-83.3591,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043242,0.009765,1,Michigan,Tuscola,,,,,,,,,,,
26,161,8,42.240565,-83.599602,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044237,0.010159,1,Michigan,Washtenaw,Ypsilanti,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.268908,5.059506,1,Michigan,Washtenaw,Ypsilanti
26,161,9991,42.416636,-83.902185,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044893,0.00936,1,Michigan,Washtenaw,,,,,,,,,,,
26,163,1,42.22862,-83.2082,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038123,0.011047,2,Michigan,Wayne,Allen Park,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.455983,4.789553,1,Michigan,Wayne,Allen Park
26,163,19,42.43084,-83.000138,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047603,0.01135,2,Michigan,Wayne,Detroit,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.60087,4.555438,1,Michigan,Wayne,Detroit
26,165,9991,44.18089,-85.738985,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04325,0.010441,1,Michigan,Wexford,,,,,,,,,,,
26,17,14,43.571391,-83.890721,,,,,,,,Michigan,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.785,4.778675,1,Michigan,Bay,Bay City
26,163,15,42.302786,-83.10653,,,,,,,,Michigan,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),10.778095,5.391589,1,Michigan,Wayne,Detroit
26,163,33,42.306674,-83.148754,,,,,,,,Michigan,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),9.908403,5.544299,1,Michigan,Wayne,Dearborn
26,163,95,42.421502,-83.425042,,,,,,,,Michigan,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.388136,5.379209,1,Michigan,Wayne,Livonia
27,3,1001,45.40184,-93.20306,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038654,0.012128,1,Minnesota,Anoka,East Bethel,,,,,,,,,,
27,3,1002,45.13768,-93.207615,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038991,0.011613,1,Minnesota,Anoka,Blaine,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.708621,4.692373,1,Minnesota,Anoka,Blaine
27,5,2013,46.851811,-95.846272,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039016,0.011451,1,Minnesota,Becker,Detroit Lakes,,,,,,,,,,
27,17,7417,46.713694,-92.511722,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.037982,0.010546,1,Minnesota,Carlton,Cloquet,,,,,,,,,,
27,35,3204,46.39674,-94.1303,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039846,0.010679,1,Minnesota,Crow Wing,Brainerd,,,,,,,,,,
27,49,5302,44.473754,-93.012611,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043472,0.009774,1,Minnesota,Goodhue,,,,,,,,,,,
27,53,962,44.965242,-93.254759,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038886,0.010763,1,Minnesota,Hennepin,Minneapolis,,,,,,,,,,
27,75,5,47.948622,-91.495574,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039066,0.01012,1,Minnesota,Lake,,,,,,,,,,,
27,83,4210,44.4438,-95.81789,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041273,0.009898,1,Minnesota,Lyon,Marshall,,,,,,,,,,
27,95,3051,46.2053,-93.75945,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.039216,0.010053,1,Minnesota,Mille Lacs,Onamia,,,,,,,,,,
27,109,5008,43.996908,-92.450366,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041563,0.008516,1,Minnesota,Olmsted,Rochester,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),6.97069,4.305851,1,Minnesota,Olmsted,Rochester
27,137,34,48.41252,-92.829225,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.037651,0.009965,1,Minnesota,Saint Louis,,,,,,,,,,,
27,137,7550,46.81826,-92.08936,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.036507,0.008397,1,Minnesota,Saint Louis,Duluth,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.1,3.295623,1,Minnesota,Saint Louis,Duluth
27,139,505,44.791437,-93.512534,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042004,0.010637,1,Minnesota,Scott,Shakopee,,,,,,,,,,
27,145,3052,45.549839,-94.13345,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.040502,0.010983,1,Minnesota,Stearns,St. Cloud,,,,,,,,,,
27,163,6016,45.168004,-92.765136,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.038815,0.01213,1,Minnesota,Washington,,,,,,,,,,,
27,171,3201,45.20916,-93.66921,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042577,0.010927,1,Minnesota,Wright,St. Michael,,,,,,,,,,
27,37,470,44.73846,-93.23725,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.463636,5.347044,1,Minnesota,Dakota,Apple Valley
27,53,963,44.95366,-93.25821,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.057143,4.686883,1,Minnesota,Hennepin,Minneapolis
27,53,2006,44.94805,-93.34315,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.030172,4.99689,1,Minnesota,Hennepin,St. Louis Park
27,123,868,44.95072,-93.09827,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.817797,5.131479,1,Minnesota,Ramsey,St. Paul
27,123,871,44.95939,-93.03587,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),7.106897,4.602565,1,Minnesota,Ramsey,St. Paul
27,137,7554,46.743657,-92.165998,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),4.668966,3.531075,1,Minnesota,Saint Louis,Duluth
27,163,448,45.02124,-92.77525,,,,,,,,Minnesota,,,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.983333,7.000976,1,Minnesota,Washington,Bayport
28,11,2,33.750838,-90.734175,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046636,0.010485,1,Mississippi,Bolivar,Cleveland,,,,,,,,,,
28,33,2,34.82166,-89.98783,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045652,0.012176,1,Mississippi,DeSoto,Hernando,,,,,,,,,,
28,45,3,30.300833,-89.395916,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044872,0.011211,1,Mississippi,Hancock,Waveland,,,,,,,,,,
28,47,8,30.390369,-89.049778,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046085,0.011766,1,Mississippi,Harrison,Gulfport,,,,,,,,,,
28,49,20,32.329111,-90.182722,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.041049,0.010882,1,Mississippi,Hinds,Jackson,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Micrograms/cubic meter (LC),8.16087,3.587862,1,Mississippi,Hinds,Jackson
28,49,21,32.346722,-90.225667,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044699,0.012154,1,Mississippi,Hinds,Jackson,,,,,,,,,,
28,59,6,30.378287,-88.53393,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045251,0.011576,1,Mississippi,Jackson,Pascagoula,,,,,,,,,,
28,75,3,32.364565,-88.731491,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042445,0.010892,1,Mississippi,Lauderdale,Meridian,,,,,,,,,,
28,81,5,34.264917,-88.766222,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04549,0.010046,1,Mississippi,Lee,Tupelo,,,,,,,,,,
28,161,9991,34.002747,-89.799183,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042089,0.010782,1,Mississippi,Yalobusha,,,,,,,,,,,
29,3,1,39.9544,-94.849,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046212,0.009411,1,Missouri,Andrew,,,,,,,,,,,
29,3,1,39.9544,-94.849,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04659,0.009553,2,Missouri,Andrew,,,,,,,,,,,
29,19,11,39.07803,-92.31632,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044162,0.008352,1,Missouri,Boone,,,,,,,,,,,
29,19,11,39.07803,-92.31632,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.043759,0.008387,2,Missouri,Boone,,,,,,,,,,,
29,27,2,38.70608,-92.09308,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044686,0.008528,1,Missouri,Callaway,,,,,,,,,,,
29,27,2,38.70608,-92.09308,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044996,0.008595,2,Missouri,Callaway,,,,,,,,,,,
29,37,3,38.75961,-94.57983,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04681,0.009215,1,Missouri,Cass,,,,,,,,,,,
29,37,3,38.75961,-94.57983,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046576,0.008994,2,Missouri,Cass,,,,,,,,,,,
29,39,1,37.70097,-94.03474,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044696,0.009238,1,Missouri,Cedar,,,,,,,,,,,
29,39,1,37.70097,-94.03474,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044686,0.009092,2,Missouri,Cedar,,,,,,,,,,,
29,47,3,39.407452,-94.265373,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046884,0.010193,1,Missouri,Clay,,,,,,,,,,,
29,47,3,39.407452,-94.265373,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047381,0.01014,2,Missouri,Clay,,,,,,,,,,,
29,47,5,39.303174,-94.377014,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048332,0.010922,1,Missouri,Clay,,,,,,,,,,,
29,47,5,39.303174,-94.377014,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047768,0.010331,2,Missouri,Clay,,,,,,,,,,,
29,47,6,39.331913,-94.580931,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049362,0.010347,1,Missouri,Clay,Kansas City,,,,,,,,,,
29,47,6,39.331913,-94.580931,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.049847,0.010144,2,Missouri,Clay,Kansas City,,,,,,,,,,
29,49,1,39.53063,-94.55594,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048574,0.010242,1,Missouri,Clinton,Trimble,,,,,,,,,,
29,49,1,39.53063,-94.55594,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048317,0.010221,2,Missouri,Clinton,Trimble,,,,,,,,,,
29,77,36,37.256137,-93.299894,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046078,0.008848,1,Missouri,Greene,Springfield,,,,,,,,,,
29,77,36,37.256137,-93.299894,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046213,0.009037,2,Missouri,Greene,Springfield,,,,,,,,,,
29,77,42,37.319186,-93.204411,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046992,0.009245,1,Missouri,Greene,,,,,,,,,,,
29,77,42,37.319186,-93.204411,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045429,0.008917,2,Missouri,Greene,,,,,,,,,,,
29,97,4,37.2385,-94.42468,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047314,0.009782,1,Missouri,Jasper,,,,,,,,,,,
29,97,4,37.2385,-94.42468,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046576,0.009516,2,Missouri,Jasper,,,,,,,,,,,
29,99,19,38.448672,-90.395904,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048,0.011569,1,Missouri,Jefferson,Arnold,,,,,,,,,,
29,99,19,38.448672,-90.395904,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047669,0.011473,2,Missouri,Jefferson,Arnold,,,,,,,,,,
29,113,4,39.04577,-90.84927,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046395,0.010207,1,Missouri,Lincoln,Foley,,,,,,,,,,
29,113,4,39.04577,-90.84927,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046143,0.010155,2,Missouri,Lincoln,Foley,,,,,,,,,,
29,137,1,39.474976,-91.788991,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.042823,0.008279,1,Missouri,Monroe,,,,,,,,,,,
29,137,1,39.474976,-91.788991,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044258,0.008779,2,Missouri,Monroe,,,,,,,,,,,
29,157,1,37.70264,-89.69864,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046854,0.009439,1,Missouri,Perry,,,,,,,,,,,
29,157,1,37.70264,-89.69864,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.046792,0.009295,2,Missouri,Perry,,,,,,,,,,,
29,183,1002,38.872546,-90.226488,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047497,0.011929,1,Missouri,Saint Charles,West Alton,,,,,,,,,,
29,183,1002,38.872546,-90.226488,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.047367,0.011773,2,Missouri,Saint Charles,West Alton,,,,,,,,,,
29,183,1004,38.8994,-90.44917,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048481,0.011346,1,Missouri,Saint Charles,,,,,,,,,,,
29,183,1004,38.8994,-90.44917,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048577,0.01102,2,Missouri,Saint Charles,,,,,,,,,,,
29,186,5,37.90084,-90.42388,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.044996,0.009666,1,Missouri,Sainte Genevieve,,,,,,,,,,,
29,186,5,37.90084,-90.42388,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045792,0.009887,2,Missouri,Sainte Genevieve,,,,,,,,,,,
29,189,5,38.49015,-90.70509,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.045803,0.01098,1,Missouri,Saint Louis,,,,,,,,,,,
29,189,5,38.49015,-90.70509,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.04637,0.011234,2,Missouri,Saint Louis,,,,,,,,,,,
29,189,14,38.71085,-90.47606,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048508,0.011895,1,Missouri,Saint Louis,Maryland Heights,,,,,,,,,,
29,189,14,38.71085,-90.47606,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Parts per million,0.048752,0.011956,2,Missouri,Saint Louis,Maryland Heights,,,,,,,,,,
